Date,Nominal Price,Net Change,Change (%),Bid,Ask,P/E(x),High,Low,Previous Close,Share Volume (000),Turnover (000),Lot Size
2017-05-26,0.64,-0.01,-1.538,0.64,0.65,3.32,0.65,0.63,0.65,3210.0,2055.0,5000.0
2017-05-25,0.65,0.02,3.175,0.64,0.65,3.37,0.65,0.64,0.63,2165.0,1388.0,5000.0
2017-05-24,0.63,0.01,1.613,0.62,0.63,3.27,0.64,0.61,0.62,11870.0,7333.0,5000.0
2017-05-22,0.61,-0.01,-1.613,0.61,0.62,3.17,0.63,0.6,0.62,2120.0,1307.0,5000.0
2017-05-19,0.62,-0.01,-1.587,0.61,0.62,3.22,0.65,0.61,0.63,11155.0,6988.0,5000.0
2017-05-18,0.63,-0.01,-1.563,0.63,0.64,3.27,0.65,0.62,0.64,9300.0,5909.0,5000.0
2017-05-17,0.64,0.0,0.0,0.62,0.64,3.32,0.66,0.62,0.64,7195.0,4596.0,5000.0
2017-05-16,0.64,0.0,0.0,0.64,0.65,3.32,0.66,0.63,0.64,6220.0,3994.0,5000.0
2017-05-15,0.64,-0.01,-1.538,0.63,0.64,3.32,0.64,0.63,0.65,2035.0,1299.0,5000.0
2017-05-12,0.65,0.0,0.0,0.64,0.65,3.37,0.66,0.64,0.65,2850.0,1840.0,5000.0
2017-05-11,0.65,0.01,1.563,0.64,0.65,3.37,0.65,0.64,0.64,2915.0,1891.0,5000.0
2017-05-10,0.64,-0.01,-1.538,0.63,0.64,3.32,0.65,0.64,0.65,945.0,611.0,5000.0
2017-05-09,0.65,0.0,0.0,0.64,0.65,3.37,0.66,0.64,0.65,790.0,512.0,5000.0
2017-05-08,0.65,0.01,1.563,0.64,0.65,3.37,0.66,0.64,0.64,2180.0,1407.0,5000.0
2017-05-05,0.64,0.01,1.587,0.64,0.65,3.32,0.67,0.62,0.63,5220.0,3407.0,5000.0
2017-05-04,0.63,-0.03,-4.545,0.63,0.64,3.27,0.65,0.62,0.66,3345.0,2119.0,5000.0
2017-05-02,0.66,0.0,0.0,0.65,0.66,3.43,0.67,0.62,0.66,4750.0,3122.0,5000.0
2017-04-28,0.66,0.09,15.789,0.65,0.66,3.43,0.76,0.58,0.57,36096.0,23312.0,5000.0
2017-04-27,0.57,-0.02,-3.39,0.57,0.58,2.96,0.59,0.56,0.59,5525.0,3182.0,5000.0
2017-04-26,0.59,0.01,1.724,0.58,0.59,3.06,0.6,0.55,0.58,6020.0,3513.0,5000.0
2017-04-25,0.58,-0.08,-12.121,0.57,0.58,3.01,0.67,0.49,0.66,46225.0,26037.0,5000.0
2017-04-24,0.66,0.01,1.538,0.65,0.66,3.43,0.67,0.64,0.65,3390.0,2224.0,5000.0
2017-04-21,0.65,0.0,0.0,0.64,0.66,3.37,0.66,0.65,0.65,1660.0,1092.0,5000.0
2017-04-20,0.65,0.02,3.175,0.64,0.65,3.37,0.65,0.62,0.63,3740.0,2373.0,5000.0
2017-04-19,0.63,-0.01,-1.563,0.63,0.64,3.27,0.64,0.63,0.64,2995.0,1895.0,5000.0
2017-04-18,0.64,-0.02,-3.03,0.63,0.64,3.32,0.66,0.61,0.66,16965.0,10768.0,5000.0
2017-04-13,0.66,-0.01,-1.493,0.65,0.67,3.43,0.67,0.65,0.67,1670.0,1104.0,5000.0
2017-04-12,0.67,0.0,0.0,0.67,0.68,3.48,0.67,0.66,0.67,1030.0,687.0,5000.0
2017-04-11,0.67,0.0,0.0,0.66,0.67,3.48,0.68,0.66,0.67,3275.0,2181.0,5000.0
2017-04-10,0.67,-0.01,-1.471,0.66,0.69,3.48,0.72,0.66,0.68,4165.0,2887.0,5000.0
2017-04-07,0.68,0.04,6.25,0.66,0.68,3.53,0.68,0.64,0.64,10120.0,6698.0,5000.0
2017-04-06,0.64,-0.03,-4.478,0.64,0.65,3.32,0.68,0.64,0.67,6580.0,4311.0,5000.0
2017-04-05,0.67,0.02,3.077,0.67,0.68,3.48,0.69,0.65,0.65,7855.0,5220.0,5000.0
2017-04-03,0.65,-0.01,-1.515,0.65,0.66,3.37,0.67,0.63,0.66,4265.0,2724.0,5000.0
2017-03-31,0.66,0.01,1.538,0.66,0.67,3.43,0.67,0.65,0.65,4000.0,2664.0,5000.0
2017-03-30,0.65,-0.01,-1.515,0.65,0.66,3.37,0.66,0.65,0.66,3115.0,2056.0,5000.0
2017-03-29,0.66,0.0,0.0,0.65,0.66,3.43,0.66,0.65,0.66,690.0,453.0,5000.0
2017-03-28,0.66,0.02,3.125,0.65,0.66,3.43,0.66,0.64,0.64,1275.0,830.0,5000.0
2017-03-27,0.64,0.02,3.03,0.64,0.65,3.32,0.67,0.64,0.66,2715.0,1779.0,5000.0
2017-03-24,0.66,0.0,0.0,0.65,0.66,3.43,0.66,0.65,0.66,1231.0,810.0,5000.0
2017-03-23,0.66,0.0,0.0,0.65,0.66,3.43,0.66,0.64,0.66,2910.0,1905.0,5000.0
2017-03-22,0.66,0.01,1.493,0.66,0.67,3.43,0.67,0.65,0.67,695.0,462.0,5000.0
2017-03-21,0.67,0.02,3.077,0.65,0.67,3.48,0.67,0.65,0.65,1845.0,1213.0,5000.0
2017-03-20,0.65,0.02,2.985,0.65,0.66,3.37,0.67,0.65,0.67,2370.0,1559.0,5000.0
2017-03-17,0.67,0.0,0.0,0.66,0.67,3.48,0.68,0.66,0.67,1540.0,1037.0,5000.0
2017-03-16,0.67,0.0,0.0,0.66,0.67,3.48,0.68,0.66,0.67,2730.0,1827.0,5000.0
2017-03-15,0.67,0.01,1.471,0.67,0.68,3.48,0.69,0.67,0.68,2535.0,1730.0,5000.0
2017-03-14,0.68,0.0,0.0,0.67,0.68,3.53,0.68,0.67,0.68,1755.0,1192.0,5000.0
2017-03-13,0.68,0.01,1.493,0.67,0.68,3.53,0.68,0.66,0.67,4015.0,2697.0,5000.0
2017-03-10,0.67,0.0,0.0,0.66,0.67,3.48,0.68,0.65,0.67,4010.0,2675.0,5000.0
2017-03-09,0.67,0.01,1.471,0.66,0.67,3.48,0.7,0.66,0.68,3425.0,2327.0,5000.0
2017-03-08,0.68,0.01,1.449,0.68,0.69,3.53,0.7,0.67,0.69,2000.0,1366.0,5000.0
2017-03-07,0.69,0.0,0.0,0.69,0.7,3.58,0.72,0.69,0.69,695.0,486.0,5000.0
2017-03-06,0.69,0.0,0.0,0.68,0.69,3.58,0.71,0.68,0.69,1345.0,929.0,5000.0
2017-03-03,0.69,0.0,0.0,0.69,0.7,3.58,0.7,0.69,0.69,445.0,311.0,5000.0
2017-03-02,0.69,0.01,1.471,0.69,0.7,3.58,0.73,0.69,0.68,1930.0,1378.0,5000.0
2017-03-01,0.68,0.03,4.615,0.68,0.69,3.53,0.7,0.66,0.65,8790.0,6013.0,5000.0
2017-02-28,0.65,0.0,0.0,0.65,0.66,3.37,0.68,0.65,0.65,2208.0,1447.0,5000.0
2017-02-27,0.65,0.0,0.0,0.65,0.66,3.37,0.72,0.64,0.65,12150.0,8245.0,5000.0
2017-02-24,0.65,0.01,1.515,0.65,0.66,3.37,0.66,0.64,0.66,2885.0,1874.0,5000.0
2017-02-23,0.66,0.03,4.762,0.65,0.67,3.43,0.67,0.58,0.63,52240.0,31875.0,5000.0
2017-02-22,0.63,0.05,7.353,0.63,0.64,3.27,0.67,0.62,0.68,15134.0,9753.0,5000.0
2017-02-21,0.68,0.02,2.857,0.66,0.68,3.53,0.7,0.66,0.7,22875.0,15478.0,5000.0
2017-02-20,0.7,0.01,1.408,0.7,0.71,3.63,0.72,0.69,0.71,10480.0,7340.0,5000.0
2017-02-17,0.71,0.01,1.429,0.7,0.71,3.68,0.71,0.7,0.7,1105.0,778.0,5000.0
2017-02-16,0.7,0.0,0.0,0.7,0.71,3.63,0.71,0.7,0.7,2279.0,1600.0,5000.0
2017-02-15,0.7,0.01,1.408,0.7,0.71,3.63,0.72,0.7,0.71,5220.0,3687.0,5000.0
2017-02-14,0.71,0.02,2.74,0.71,0.72,3.68,0.73,0.68,0.73,33215.0,23408.0,5000.0
2017-02-13,0.73,0.01,1.351,0.73,0.74,3.79,0.75,0.73,0.74,3360.0,2466.0,5000.0
2017-02-10,0.74,0.03,3.896,0.74,0.75,3.84,0.78,0.7,0.77,13725.0,10191.0,5000.0
2017-02-09,0.77,0.01,1.282,0.77,0.78,4.0,0.78,0.76,0.78,1160.0,895.0,5000.0
2017-02-08,0.78,0.04,5.405,0.77,0.78,4.05,0.78,0.76,0.74,3665.0,2815.0,5000.0
2017-02-07,0.74,0.01,1.37,0.74,0.75,3.84,0.76,0.73,0.73,4415.0,3311.0,5000.0
2017-02-06,0.73,0.01,1.351,0.73,0.74,3.79,0.74,0.73,0.74,955.0,703.0,5000.0
2017-02-03,0.74,0.01,1.37,0.73,0.74,3.84,0.74,0.72,0.73,1460.0,1066.0,5000.0
2017-02-02,0.73,0.0,0.0,0.73,0.74,3.79,0.75,0.73,0.73,1240.0,911.0,5000.0
2017-02-01,0.73,0.02,2.667,0.73,0.74,3.79,0.74,0.73,0.75,1120.0,824.0,5000.0
2017-01-27,0.75,0.0,0.0,0.74,0.75,3.89,0.75,0.73,0.75,2125.0,1570.0,5000.0
2017-01-26,0.75,0.02,2.597,0.73,0.75,3.89,0.78,0.74,0.77,14300.0,10787.0,5000.0
2017-01-25,0.77,0.0,0.0,0.75,0.77,4.0,0.77,0.75,0.77,7130.0,5403.0,5000.0
2017-01-24,0.77,0.01,1.282,0.75,0.77,4.0,0.79,0.74,0.78,15085.0,11500.0,5000.0
2017-01-23,0.78,0.0,0.0,0.77,0.78,4.05,0.78,0.75,0.78,8770.0,6744.0,5000.0
2017-01-20,0.78,0.01,1.299,0.77,0.78,4.05,0.78,0.76,0.77,4560.0,3507.0,5000.0
2017-01-19,0.77,0.02,2.532,0.77,0.78,4.0,0.8,0.75,0.79,9410.0,7333.0,5000.0
2017-01-18,0.79,0.0,0.0,0.77,0.79,4.1,0.79,0.77,0.79,1970.0,1540.0,5000.0
2017-01-17,0.79,0.01,1.282,0.78,0.79,4.1,0.8,0.78,0.78,1170.0,922.0,5000.0
2017-01-16,0.78,0.01,1.266,0.78,0.79,4.05,0.79,0.77,0.79,2770.0,2169.0,5000.0
2017-01-13,0.79,0.02,2.469,0.79,0.8,4.1,0.81,0.79,0.81,4570.0,3639.0,5000.0
2017-01-12,0.81,0.0,0.0,0.8,0.81,4.2,0.82,0.8,0.81,1525.0,1239.0,5000.0
2017-01-11,0.81,0.01,1.25,0.81,0.82,4.2,0.82,0.8,0.8,2715.0,2203.0,5000.0
2017-01-10,0.8,0.0,0.0,0.8,0.81,4.15,0.82,0.8,0.8,3935.0,3179.0,5000.0
2017-01-09,0.8,0.01,1.235,0.8,0.81,4.15,0.81,0.79,0.81,4675.0,3748.0,5000.0
2017-01-06,0.81,0.01,1.25,0.8,0.81,4.2,0.82,0.8,0.8,6195.0,5035.0,5000.0
2017-01-05,0.8,0.0,0.0,0.8,0.81,4.15,0.81,0.8,0.8,2630.0,2124.0,5000.0
2017-01-04,0.8,0.0,0.0,0.79,0.81,4.15,0.81,0.79,0.8,5805.0,4649.0,5000.0
2017-01-03,0.8,0.03,3.614,0.79,0.8,4.15,0.83,0.79,0.83,6915.0,5535.0,5000.0
2016-12-30,0.83,0.05,6.41,0.82,0.83,4.31,0.83,0.79,0.78,9453.0,7623.0,5000.0
2016-12-29,0.78,0.0,0.0,0.78,0.79,4.05,0.8,0.78,0.78,2525.0,1994.0,5000.0
2016-12-28,0.78,0.0,0.0,0.78,0.8,4.05,0.8,0.78,0.78,1452.0,1154.0,5000.0
2016-12-23,0.78,0.01,1.266,0.78,0.79,4.05,0.8,0.77,0.79,5220.0,4118.0,5000.0
2016-12-22,0.79,0.01,1.282,0.78,0.79,4.1,0.81,0.77,0.78,14545.0,11478.0,5000.0
2016-12-21,0.78,0.03,3.704,0.77,0.78,4.05,0.81,0.77,0.81,5430.0,4265.0,5000.0
2016-12-20,0.81,0.01,1.25,0.8,0.81,4.2,0.81,0.79,0.8,2230.0,1786.0,5000.0
2016-12-19,0.8,0.0,0.0,0.79,0.8,4.15,0.82,0.78,0.8,1891.0,1518.0,5000.0
2016-12-16,0.8,0.01,1.266,0.78,0.8,4.15,0.8,0.79,0.79,2295.0,1826.0,5000.0
2016-12-15,0.79,0.01,1.282,0.79,0.8,4.1,0.79,0.76,0.78,10520.0,8166.0,5000.0
